customer_id,reference_month,monthly_value,amount_paid,overdue_amount,overdue_days,late_payments,support_tickets,complaints,meetings_count,days_without_contact,account_manager_changes,nps,satisfaction_score,service_quality_score,projects_active,projects_completed,projects_delayed,delivery_on_time_pct,consultants_allocated,customer_status,churn
C00011,2024-05-01,15397.68,15397.68,0.0,0,0,7,4,1.0,6,2,54.0,9.0,10.0,4,0,2,92.8,8,Ativo,0
C00011,2024-06-01,12056.9,12056.9,0.0,0,0,5,5,1.0,5,1,30.0,8.0,9.9,6,4,3,97.3,1,Ativo,0
C00011,2024-07-01,20555.83,20555.83,0.0,0,0,10,1,2.0,7,0,55.0,7.2,8.1,7,0,0,97.5,4,Ativo,0
C00011,2024-08-01,8990.48,8990.48,0.0,0,0,2,5,8.0,40,2,59.0,5.5,10.0,8,2,3,97.1,2,Ativo,0
C00011,2024-09-01,19449.42,16630.52,2218.52,60,2,9,1,7.0,6,2,72.0,8.6,9.7,4,1,3,92.4,9,Ativo,0
C00011,2024-10-01,17885.77,17885.77,0.0,0,0,8,2,8.0,55,2,95.0,7.3,8.6,5,6,1,99.1,8,Ativo,0
C00011,2024-11-01,11710.37,7647.88,803.87,15,2,3,3,4.0,39,2,68.0,9.0,7.3,5,6,2,78.3,1,Ativo,0
C00011,2024-12-01,12941.79,12941.79,0.0,0,0,11,3,2.0,24,2,73.0,6.8,6.9,8,6,2,99.8,2,Ativo,0
C00011,2025-01-01,18166.12,18166.12,0.0,0,0,3,2,8.0,13,2,72.0,9.8,8.5,1,3,3,80.9,6,Ativo,0
C00011,2025-02-01,12909.67,12909.67,0.0,0,0,5,3,8.0,4,1,91.0,7.9,10.0,4,2,0,84.7,4,Ativo,0
C00011,2025-03-01,4249.36,4249.36,0.0,0,0,12,5,7.0,29,1,42.0,9.5,8.7,4,2,0,89.3,1,Ativo,0
C00011,2025-04-01,13822.45,13822.45,0.0,0,0,9,1,2.0,12,0,94.0,6.9,6.1,4,3,2,73.9,9,Ativo,0
C00011,2025-05-01,10326.67,10326.67,0.0,0,0,3,0,2.0,59,2,80.0,6.9,6.6,4,2,2,94.3,5,Ativo,0
C00011,2025-06-01,16707.52,11985.69,552.04,15,1,2,1,4.0,30,1,39.0,6.8,9.2,6,0,1,91.3,6,Ativo,0
C00011,2025-07-01,11099.18,11099.18,0.0,0,0,2,0,0.0,26,0,90.0,6.6,6.8,5,2,2,86.9,8,Ativo,0
C00011,2025-08-01,20582.3,20582.3,0.0,0,0,1,4,3.0,59,2,41.0,7.7,6.6,1,6,3,79.7,8,Ativo,0
C00011,2025-09-01,19168.74,19168.74,0.0,0,0,2,1,8.0,41,0,33.0,7.1,7.2,7,4,2,77.4,1,Ativo,0
C00011,2025-10-01,23609.82,23609.82,0.0,0,0,12,2,5.0,3,0,82.0,6.5,7.3,1,3,3,84.6,9,Ativo,0
C00011,2025-11-01,16325.73,16325.73,0.0,0,0,3,5,2.0,31,1,54.0,8.1,8.4,5,5,3,71.1,9,Ativo,0
C00011,2025-12-01,6914.75,6914.75,0.0,0,0,6,4,6.0,46,2,48.0,9.8,7.7,1,1,1,74.5,10,Churn,1
C00012,2024-04-01,10417.49,10417.49,0.0,0,0,7,4,0.0,27,2,89.0,5.6,8.9,6,5,0,75.2,1,Ativo,0
C00012,2024-05-01,7558.54,7558.54,0.0,0,0,4,4,0.0,29,1,90.0,9.5,9.6,7,1,0,86.5,4,Ativo,0
C00012,2024-06-01,18089.08,18089.08,0.0,0,0,9,5,1.0,47,2,50.0,8.1,7.5,3,0,0,95.5,4,Ativo,0
C00012,2024-07-01,3547.59,3547.59,0.0,0,0,6,0,0.0,57,2,46.0,9.5,8.0,8,3,2,75.5,1,Ativo,0
C00012,2024-08-01,9942.24,9942.24,0.0,0,0,7,5,8.0,34,1,51.0,9.5,9.7,1,3,1,74.5,9,Ativo,0
C00012,2024-09-01,21273.09,21273.09,0.0,0,0,1,1,6.0,36,2,36.0,9.6,7.0,7,2,2,74.1,5,Ativo,0
C00012,2024-10-01,13803.53,12935.34,138.11,60,2,10,3,4.0,28,0,62.0,9.6,10.0,3,2,3,76.5,9,Ativo,0
C00012,2024-11-01,13247.08,13247.08,0.0,0,0,8,4,4.0,0,1,30.0,9.1,8.8,5,3,2,84.4,8,Ativo,0
C00012,2024-12-01,20059.6,20059.6,0.0,0,0,1,1,8.0,32,2,88.0,9.8,6.6,5,1,3,85.7,10,Ativo,0
C00012,2025-01-01,5999.28,5999.28,0.0,0,0,6,5,1.0,45,2,78.0,6.7,7.8,1,2,1,96.0,2,Ativo,0
C00012,2025-02-01,17200.42,17200.42,0.0,0,0,5,3,6.0,34,2,31.0,9.1,6.3,7,3,2,100.0,10,Ativo,0
C00012,2025-03-01,21438.5,21438.5,0.0,0,0,7,4,8.0,12,0,52.0,8.9,10.0,3,4,2,77.1,6,Ativo,0
C00012,2025-04-01,17789.53,17789.53,0.0,0,0,12,0,1.0,36,2,40.0,9.9,8.2,5,4,0,85.7,1,Ativo,0
C00012,2025-05-01,23481.16,23481.16,0.0,0,0,11,4,6.0,31,0,76.0,6.3,7.9,2,5,0,84.1,5,Ativo,0
C00012,2025-06-01,4280.73,4280.73,0.0,0,0,8,4,5.0,46,1,78.0,7.5,6.6,5,3,0,90.1,6,Ativo,0
C00012,2025-07-01,24437.8,21734.44,365.61,15,1,0,0,7.0,35,2,76.0,5.6,6.7,6,0,1,80.4,5,Ativo,0
C00012,2025-08-01,15437.61,15437.61,0.0,0,0,11,5,2.0,2,0,31.0,10.0,8.0,8,2,3,78.1,8,Ativo,0
C00012,2025-09-01,17837.66,17837.66,0.0,0,0,10,1,6.0,20,2,87.0,8.9,7.0,3,2,1,81.5,10,Ativo,0
C00012,2025-10-01,19798.14,19798.14,0.0,0,0,0,2,1.0,25,1,44.0,7.1,8.9,8,2,0,98.2,6,Ativo,0
C00012,2025-11-01,5044.14,5044.14,0.0,0,0,3,3,3.0,55,1,84.0,9.1,7.6,8,3,0,92.3,7,Ativo,0
C00012,2025-12-01,19876.69,16777.04,113.92,45,1,1,3,4.0,38,2,35.0,9.1,8.1,7,4,0,78.3,10,Ativo,0
C00013,2024-05-01,7651.66,7651.66,0.0,0,0,8,3,2.0,18,2,35.0,8.5,7.8,5,2,0,86.9,10,Ativo,0
C00013,2024-06-01,15272.5,15272.5,0.0,0,0,5,1,5.0,9,1,43.0,5.9,6.5,1,5,2,94.0,2,Ativo,0
C00013,2024-07-01,24167.52,24167.52,0.0,0,0,8,4,8.0,42,2,71.0,8.2,9.3,2,1,2,94.8,7,Ativo,0
C00013,2024-08-01,5591.26,5591.26,0.0,0,0,10,3,3.0,41,1,31.0,9.4,6.2,3,1,3,77.9,6,Churn,1
C00014,2024-05-01,13897.48,13897.48,0.0,0,0,5,2,4.0,34,0,91.0,9.6,8.2,2,5,1,99.1,5,Ativo,0
C00014,2024-06-01,13350.57,8920.06,2080.96,45,1,0,2,2.0,37,0,88.0,9.8,7.9,5,5,3,99.6,3,Ativo,0
C00014,2024-07-01,4773.29,4773.29,0.0,0,0,2,3,5.0,34,0,64.0,7.0,6.6,3,3,3,95.9,7,Ativo,0
C00014,2024-08-01,16632.82,15041.85,1560.0,60,2,8,3,7.0,21,1,65.0,7.0,7.0,8,6,2,99.0,4,Ativo,0
C00014,2024-09-01,9107.97,8505.37,435.09,30,2,11,1,6.0,56,0,72.0,9.8,7.7,8,2,0,99.6,10,Ativo,0
C00014,2024-10-01,7593.49,7593.49,0.0,0,0,8,4,0.0,7,0,65.0,9.3,8.1,5,3,1,82.7,6,Ativo,0
C00014,2024-11-01,11956.72,11956.72,0.0,0,0,5,3,8.0,51,1,47.0,8.7,8.8,4,6,0,99.0,8,Ativo,0
C00014,2024-12-01,3620.9,1635.22,1314.77,45,2,5,1,1.0,24,0,46.0,8.7,7.8,5,1,1,71.6,8,Ativo,0
C00014,2025-01-01,24124.88,24124.88,0.0,0,0,1,4,6.0,40,2,50.0,6.8,7.8,6,3,1,95.8,2,Ativo,0
C00014,2025-02-01,5861.29,4782.54,321.84,15,1,2,4,7.0,34,0,80.0,7.4,7.3,5,2,2,85.4,7,Ativo,0
C00014,2025-03-01,8096.23,8096.23,0.0,0,0,1,4,0.0,10,2,52.0,7.0,6.3,3,5,3,83.0,1,Ativo,0
C00014,2025-04-01,23049.31,19318.19,1016.69,45,1,11,4,8.0,48,1,52.0,7.9,9.6,5,3,0,79.9,1,Ativo,0
C00014,2025-05-01,8335.86,8335.86,0.0,0,0,9,4,8.0,55,1,41.0,9.1,9.0,3,1,1,97.5,4,Ativo,0
C00014,2025-06-01,22084.14,14203.2,2839.47,60,1,7,5,7.0,34,1,47.0,7.4,8.2,6,1,3,74.3,8,Ativo,0
C00014,2025-07-01,19253.18,19253.18,0.0,0,0,2,0,8.0,58,1,87.0,8.0,9.3,8,0,0,82.2,9,Ativo,0
C00014,2025-08-01,8006.23,8006.23,0.0,0,0,12,5,5.0,30,0,73.0,9.5,6.7,3,6,3,85.0,1,Ativo,0
C00014,2025-09-01,4230.56,4230.56,0.0,0,0,8,2,7.0,13,0,46.0,9.0,6.9,3,1,2,94.5,8,Ativo,0
C00014,2025-10-01,23301.18,23301.18,0.0,0,0,12,2,0.0,48,2,49.0,7.0,7.4,7,4,1,99.4,8,Ativo,0
C00014,2025-11-01,22632.21,22632.21,0.0,0,0,4,0,1.0,26,1,38.0,7.1,8.3,5,3,3,77.0,7,Ativo,0
C00014,2025-12-01,21511.0,21511.0,0.0,0,0,6,4,0.0,19,1,95.0,8.5,9.6,7,3,1,76.2,3,Ativo,0
C00015,2024-05-01,24226.54,20351.62,572.8,45,1,11,3,0.0,0,2,84.0,9.5,7.0,5,2,2,98.8,7,Ativo,0
C00015,2024-06-01,9040.91,9040.91,0.0,0,0,10,4,5.0,13,0,40.0,6.1,8.9,4,6,1,87.3,1,Ativo,0
C00015,2024-07-01,18263.8,16767.91,799.84,60,1,6,1,8.0,14,0,75.0,7.4,8.5,6,4,0,71.1,1,Ativo,0
C00015,2024-08-01,23826.21,23826.21,0.0,0,0,3,3,4.0,53,0,71.0,7.3,6.1,8,3,1,85.3,8,Ativo,0
C00015,2024-09-01,4559.31,4559.31,0.0,0,0,5,4,6.0,42,2,77.0,7.6,9.7,5,2,3,80.2,6,Ativo,0
C00015,2024-10-01,16455.32,16455.32,0.0,0,0,0,2,5.0,57,2,63.0,8.6,7.5,2,3,0,79.0,6,Ativo,0
C00015,2024-11-01,22257.3,22257.3,0.0,0,0,1,4,3.0,39,1,50.0,8.6,6.5,6,1,0,98.3,9,Ativo,0
C00015,2024-12-01,17195.23,17195.23,0.0,0,0,6,5,5.0,6,0,53.0,5.9,9.3,6,3,2,91.3,6,Ativo,0
C00015,2025-01-01,6276.63,6276.63,0.0,0,0,12,5,2.0,30,2,79.0,8.9,9.5,8,1,0,85.4,9,Ativo,0
C00015,2025-02-01,6112.92,6112.92,0.0,0,0,11,2,3.0,11,2,41.0,9.0,9.0,5,2,0,92.1,3,Ativo,0
C00015,2025-03-01,15820.49,15820.49,0.0,0,0,3,2,0.0,36,1,41.0,6.3,8.9,1,2,1,80.6,10,Ativo,0
C00015,2025-04-01,9973.66,9973.66,0.0,0,0,4,3,4.0,5,0,60.0,9.6,7.3,7,0,0,86.6,10,Ativo,0
C00015,2025-05-01,4913.13,4913.13,0.0,0,0,3,2,3.0,16,2,76.0,7.6,6.8,7,5,1,96.8,7,Ativo,0
C00015,2025-06-01,15031.02,15031.02,0.0,0,0,3,2,2.0,7,0,49.0,5.6,6.7,2,5,1,85.1,4,Ativo,0
C00015,2025-07-01,3867.54,3867.54,0.0,0,0,8,0,2.0,39,2,36.0,8.0,8.6,2,4,3,90.3,5,Ativo,0
C00015,2025-08-01,20810.53,20810.53,0.0,0,0,9,0,0.0,32,0,38.0,8.5,6.8,7,4,1,72.8,3,Ativo,0
C00015,2025-09-01,8137.1,8137.1,0.0,0,0,7,0,4.0,59,2,38.0,9.6,6.3,4,5,0,88.6,9,Ativo,0
C00015,2025-10-01,20450.04,20450.04,0.0,0,0,5,0,1.0,15,2,56.0,9.0,6.1,4,2,2,87.8,7,Ativo,0
C00015,2025-11-01,3611.95,3611.95,0.0,0,0,8,3,6.0,22,0,93.0,7.5,9.0,3,2,3,74.6,2,Ativo,0
C00015,2025-12-01,21161.21,21161.21,0.0,0,0,1,3,0.0,53,0,93.0,9.8,8.0,2,0,0,79.5,8,Ativo,0
C00016,2024-07-01,23990.34,15574.21,2303.11,60,1,6,3,0.0,0,1,65.0,7.3,8.4,7,3,1,95.8,3,Ativo,0
C00016,2024-08-01,24709.93,24709.93,0.0,0,0,0,0,7.0,6,2,70.0,7.9,6.0,1,4,3,96.0,2,Ativo,0
C00016,2024-09-01,9035.66,9035.66,0.0,0,0,3,1,2.0,13,1,57.0,9.3,9.2,7,2,3,78.8,9,Ativo,0
C00016,2024-10-01,18256.77,13914.09,1700.97,30,1,9,5,0.0,53,2,93.0,6.3,8.1,6,4,1,90.6,9,Ativo,0
C00016,2024-11-01,23802.11,23802.11,0.0,0,0,5,0,3.0,39,0,83.0,9.0,9.9,5,4,1,93.3,4,Ativo,0
C00016,2024-12-01,12424.04,12424.04,0.0,0,0,8,5,7.0,12,1,54.0,6.2,7.0,1,0,2,90.8,7,Ativo,0
C00016,2025-01-01,8617.4,8617.4,0.0,0,0,6,3,4.0,33,1,91.0,9.7,7.1,7,1,3,93.0,3,Ativo,0
C00016,2025-02-01,3849.0,3849.0,0.0,0,0,5,2,2.0,36,1,91.0,7.3,6.5,6,4,2,70.1,2,Ativo,0
C00016,2025-03-01,5439.98,5439.98,0.0,0,0,12,0,5.0,28,0,44.0,8.7,8.8,7,0,0,82.4,7,Ativo,0
C00016,2025-04-01,5601.78,5601.78,0.0,0,0,3,3,1.0,5,2,51.0,7.3,9.0,6,2,2,91.3,5,Ativo,0
C00016,2025-05-01,11339.84,11339.84,0.0,0,0,2,5,6.0,32,0,78.0,7.8,7.0,4,3,3,72.7,5,Ativo,0
C00016,2025-06-01,20753.01,20753.01,0.0,0,0,10,5,5.0,17,1,75.0,8.5,9.2,1,0,1,99.8,2,Ativo,0
C00016,2025-07-01,5039.75,5039.75,0.0,0,0,2,3,2.0,14,2,78.0,9.1,7.9,5,5,1,90.7,8,Ativo,0
C00016,2025-08-01,19362.38,19362.38,0.0,0,0,12,4,3.0,34,1,37.0,9.7,7.3,8,0,1,77.8,10,Ativo,0
C00016,2025-09-01,15618.91,15618.91,0.0,0,0,0,4,1.0,4,0,82.0,9.1,9.2,1,1,2,94.5,5,Ativo,0
C00016,2025-10-01,15363.4,15363.4,0.0,0,0,7,0,0.0,44,1,52.0,9.1,9.7,6,5,2,96.3,2,Ativo,0
C00016,2025-11-01,9707.38,9707.38,0.0,0,0,4,2,6.0,27,2,72.0,6.8,9.3,8,6,2,95.3,3,Ativo,0
C00016,2025-12-01,13442.31,13442.31,0.0,0,0,0,0,6.0,59,2,38.0,8.4,7.8,5,2,3,87.4,5,Ativo,0
C00017,2024-06-01,15871.66,15871.66,0.0,0,0,6,5,3.0,35,0,50.0,7.4,9.6,8,5,0,90.6,1,Ativo,0
C00017,2024-07-01,4166.46,4166.46,0.0,0,0,8,0,2.0,43,2,66.0,8.4,7.4,7,0,1,71.2,5,Ativo,0
C00017,2024-08-01,22227.05,15589.3,2356.74,45,2,11,2,2.0,40,2,61.0,6.9,7.4,3,6,1,89.2,8,Ativo,0
C00017,2024-09-01,6717.6,6717.6,0.0,0,0,11,2,6.0,42,1,45.0,8.5,6.2,3,3,2,81.4,8,Ativo,0
C00017,2024-10-01,23912.88,23912.88,0.0,0,0,5,4,8.0,8,2,38.0,9.3,9.5,8,0,2,72.2,1,Ativo,0
C00017,2024-11-01,13728.11,13728.11,0.0,0,0,6,0,1.0,19,1,62.0,6.6,8.9,2,0,1,71.8,10,Ativo,0
C00017,2024-12-01,13064.48,13064.48,0.0,0,0,11,2,7.0,13,2,73.0,9.9,6.7,8,5,3,99.1,9,Ativo,0
C00017,2025-01-01,17843.19,17843.19,0.0,0,0,7,0,0.0,30,2,45.0,8.3,7.4,3,2,0,74.7,9,Ativo,0
C00017,2025-02-01,21222.87,21222.87,0.0,0,0,12,1,6.0,30,2,37.0,8.3,8.7,7,5,0,74.5,7,Ativo,0
C00017,2025-03-01,10932.89,10932.89,0.0,0,0,8,1,5.0,29,0,82.0,6.9,9.0,3,0,0,94.9,4,Ativo,0
C00017,2025-04-01,18023.04,18023.04,0.0,0,0,12,5,0.0,28,0,61.0,7.7,9.1,7,5,3,92.5,10,Ativo,0
C00017,2025-05-01,7945.52,7945.52,0.0,0,0,9,4,3.0,17,2,64.0,8.2,8.7,7,3,2,86.2,7,Ativo,0
C00017,2025-06-01,23545.13,23545.13,0.0,0,0,5,0,7.0,51,1,64.0,9.2,7.6,8,1,3,84.1,6,Ativo,0
C00017,2025-07-01,17893.6,12814.78,360.46,30,2,9,2,7.0,30,2,74.0,5.5,9.7,1,1,2,80.0,3,Ativo,0
C00017,2025-08-01,19605.51,19605.51,0.0,0,0,2,3,3.0,3,0,46.0,9.3,7.6,5,2,1,98.6,6,Ativo,0
C00017,2025-09-01,23953.83,23953.83,0.0,0,0,9,5,0.0,29,1,35.0,8.8,6.9,2,3,2,74.4,3,Ativo,0
C00017,2025-10-01,8978.78,8978.78,0.0,0,0,5,0,2.0,21,2,55.0,7.7,8.5,1,0,2,95.2,4,Ativo,0
C00017,2025-11-01,11787.69,11787.69,0.0,0,0,9,1,3.0,8,1,85.0,6.5,10.0,3,1,2,90.9,3,Ativo,0
C00017,2025-12-01,20013.27,20013.27,0.0,0,0,7,1,3.0,31,2,52.0,6.3,9.0,4,0,0,77.0,4,Ativo,0
C00018,2024-06-01,19870.1,19870.1,0.0,0,0,0,4,4.0,9,2,56.0,6.6,9.6,4,5,3,70.3,4,Ativo,0
C00018,2024-07-01,7203.92,7203.92,0.0,0,0,10,0,8.0,56,2,56.0,7.9,7.5,2,1,2,89.4,9,Ativo,0
C00018,2024-08-01,16770.61,16770.61,0.0,0,0,3,3,1.0,37,2,77.0,8.9,8.7,2,3,3,87.1,7,Ativo,0
C00018,2024-09-01,14887.78,14887.78,0.0,0,0,4,2,5.0,19,1,48.0,5.9,8.0,4,3,1,83.1,1,Ativo,0
C00018,2024-10-01,10110.59,10110.59,0.0,0,0,3,5,6.0,33,2,76.0,8.3,7.1,3,4,1,89.1,10,Ativo,0
C00018,2024-11-01,3836.36,1791.55,1849.37,60,2,3,5,3.0,5,2,77.0,5.6,6.7,6,6,3,98.9,6,Ativo,0
C00018,2024-12-01,20146.3,20146.3,0.0,0,0,2,2,0.0,25,1,85.0,9.4,8.9,7,5,0,82.1,8,Ativo,0
C00018,2025-01-01,7909.39,7909.39,0.0,0,0,7,0,4.0,53,2,84.0,6.6,8.2,6,5,0,96.7,1,Ativo,0
C00018,2025-02-01,8084.44,8084.44,0.0,0,0,2,3,6.0,10,0,43.0,7.0,8.3,7,1,3,78.8,10,Ativo,0
C00018,2025-03-01,17886.62,13284.68,1302.43,45,2,9,2,0.0,12,2,74.0,6.9,9.0,7,2,3,93.4,6,Ativo,0
C00018,2025-04-01,7364.5,4186.63,1462.8,60,1,2,5,1.0,1,2,48.0,8.8,9.8,4,3,3,76.6,3,Ativo,0
C00018,2025-05-01,10720.33,10720.33,0.0,0,0,3,5,2.0,10,2,56.0,6.8,8.0,5,4,1,88.0,2,Ativo,0
C00018,2025-06-01,12373.86,12373.86,0.0,0,0,9,0,0.0,38,0,68.0,8.0,7.7,1,5,3,76.2,3,Ativo,0
C00018,2025-07-01,12093.71,12093.71,0.0,0,0,12,4,3.0,42,1,95.0,7.1,7.5,5,0,3,99.8,1,Ativo,0
C00018,2025-08-01,20311.62,20311.62,0.0,0,0,9,1,7.0,6,1,67.0,9.6,9.1,6,5,0,70.4,6,Ativo,0
C00018,2025-09-01,19527.0,19527.0,0.0,0,0,6,3,4.0,16,1,57.0,8.6,9.9,8,6,0,92.3,6,Ativo,0
C00018,2025-10-01,5876.89,5876.89,0.0,0,0,10,2,6.0,27,1,63.0,8.0,7.8,5,5,3,83.3,10,Ativo,0
C00018,2025-11-01,14630.63,9654.21,2285.59,30,1,4,2,0.0,38,1,95.0,6.9,6.9,1,3,1,92.4,1,Ativo,0
C00018,2025-12-01,6295.53,4960.91,230.73,60,1,9,5,2.0,16,0,68.0,9.0,6.9,5,4,3,87.8,3,Ativo,0
C00019,2024-01-01,5246.7,5246.7,0.0,0,0,3,4,7.0,4,0,35.0,6.4,9.5,7,4,2,81.5,1,Ativo,0
C00019,2024-02-01,22903.63,22903.63,0.0,0,0,3,3,6.0,16,1,65.0,7.6,8.9,2,5,0,82.8,3,Ativo,0
C00019,2024-03-01,6903.22,6903.22,0.0,0,0,12,1,6.0,44,1,74.0,8.0,7.6,2,5,0,71.3,5,Ativo,0
C00019,2024-04-01,5697.71,5697.71,0.0,0,0,3,1,5.0,8,2,83.0,8.7,8.6,1,0,1,85.5,6,Ativo,0
C00019,2024-05-01,19482.58,19482.58,0.0,0,0,2,4,5.0,50,1,54.0,9.1,6.0,1,0,1,95.7,6,Ativo,0
C00019,2024-06-01,21835.31,18621.08,374.56,15,1,6,5,1.0,38,1,44.0,6.4,7.6,6,0,2,80.1,10,Ativo,0
C00019,2024-07-01,5087.56,2165.83,2457.64,30,2,7,0,8.0,27,2,93.0,5.8,6.0,1,5,2,88.3,3,Ativo,0
C00019,2024-08-01,16143.8,16143.8,0.0,0,0,12,4,5.0,1,1,42.0,8.2,6.3,4,1,1,72.2,4,Ativo,0
C00019,2024-09-01,9147.87,9147.87,0.0,0,0,0,4,4.0,2,2,36.0,9.7,9.3,8,6,0,98.1,8,Ativo,0
C00019,2024-10-01,13912.59,13912.59,0.0,0,0,6,1,7.0,16,2,30.0,7.2,6.4,3,3,1,91.6,4,Ativo,0
C00019,2024-11-01,23170.7,16730.23,2984.56,45,1,7,5,1.0,10,0,45.0,8.0,6.2,2,4,0,97.0,3,Ativo,0
C00019,2024-12-01,21996.55,21996.55,0.0,0,0,10,4,3.0,12,0,53.0,7.0,8.3,8,4,1,71.8,3,Ativo,0
C00019,2025-01-01,7865.56,7865.56,0.0,0,0,9,3,8.0,42,2,94.0,8.7,10.0,2,6,0,96.4,7,Ativo,0
C00019,2025-02-01,16931.85,16931.85,0.0,0,0,8,0,4.0,22,0,74.0,6.2,6.3,1,6,1,93.8,1,Ativo,0
C00019,2025-03-01,14415.07,14415.07,0.0,0,0,12,0,8.0,49,0,62.0,6.6,9.2,7,6,0,96.3,2,Ativo,0
C00019,2025-04-01,18219.42,18219.42,0.0,0,0,4,0,8.0,53,0,64.0,7.4,7.3,5,4,2,70.9,7,Ativo,0
C00019,2025-05-01,3254.21,3254.21,0.0,0,0,8,0,6.0,52,0,88.0,6.7,7.6,4,5,2,87.1,1,Ativo,0
C00019,2025-06-01,13716.45,13716.45,0.0,0,0,1,2,2.0,42,2,32.0,6.8,7.4,8,3,1,79.5,4,Ativo,0
C00019,2025-07-01,17838.62,17838.62,0.0,0,0,7,3,6.0,38,0,74.0,6.4,6.4,5,3,1,85.7,7,Ativo,0
C00019,2025-08-01,5716.18,5716.18,0.0,0,0,8,2,0.0,8,2,79.0,6.1,9.2,7,0,0,92.8,7,Ativo,0
C00019,2025-09-01,6016.32,6016.32,0.0,0,0,6,0,3.0,19,2,46.0,6.7,9.8,7,3,0,73.7,6,Ativo,0
C00019,2025-10-01,11326.54,11326.54,0.0,0,0,10,2,0.0,10,0,76.0,9.2,8.0,3,1,0,91.5,3,Ativo,0
C00019,2025-11-01,10090.37,10090.37,0.0,0,0,5,1,5.0,52,2,79.0,9.2,6.0,6,5,2,88.0,2,Ativo,0
C00019,2025-12-01,12957.56,12957.56,0.0,0,0,5,1,0.0,40,1,59.0,7.0,9.1,4,5,0,85.5,6,Ativo,0
C00020,2024-04-01,9339.41,9339.41,0.0,0,0,2,5,1.0,0,2,40.0,9.5,9.7,5,2,1,91.8,5,Ativo,0
C00020,2024-05-01,22993.01,22993.01,0.0,0,0,4,0,8.0,59,1,95.0,6.5,8.8,4,5,3,96.3,8,Ativo,0
C00020,2024-06-01,16018.3,16018.3,0.0,0,0,0,1,1.0,59,0,84.0,9.7,6.6,2,1,3,88.7,10,Ativo,0
C00020,2024-07-01,22040.87,14161.46,2713.48,15,2,0,0,6.0,9,1,50.0,9.9,7.4,8,4,3,94.3,6,Ativo,0
C00020,2024-08-01,10955.68,10955.68,0.0,0,0,12,2,2.0,26,0,68.0,7.8,9.8,3,1,3,94.7,3,Ativo,0
C00020,2024-09-01,9920.48,9920.48,0.0,0,0,2,5,5.0,12,1,44.0,5.8,7.9,3,4,0,79.9,4,Ativo,0
C00020,2024-10-01,8538.84,7295.11,1160.02,30,2,2,0,4.0,28,1,90.0,7.5,9.7,1,4,1,86.2,8,Ativo,0
C00020,2024-11-01,9583.02,6815.58,2149.63,60,1,2,0,7.0,20,0,39.0,8.6,9.3,7,4,2,88.1,2,Ativo,0
C00020,2024-12-01,11171.19,11171.19,0.0,0,0,6,1,1.0,42,2,34.0,7.7,7.2,2,2,2,76.6,2,Ativo,0
C00020,2025-01-01,3334.96,3334.96,0.0,0,0,4,2,2.0,37,2,78.0,9.7,7.4,8,2,2,97.9,4,Ativo,0
C00020,2025-02-01,4520.81,4520.81,0.0,0,0,1,0,5.0,14,0,61.0,9.5,9.1,8,1,3,95.3,8,Churn,1
C00021,2024-01-01,19418.86,19418.86,0.0,0,0,3,2,4.0,38,2,93.0,7.1,8.8,6,6,3,88.8,9,Ativo,0
C00021,2024-02-01,14516.84,14516.84,0.0,0,0,8,3,0.0,60,2,46.0,6.0,8.3,3,3,2,76.5,7,Ativo,0
C00021,2024-03-01,24507.87,24507.87,0.0,0,0,7,2,0.0,60,0,57.0,6.0,6.7,4,6,2,77.9,1,Ativo,0
C00021,2024-04-01,23446.34,23446.34,0.0,0,0,7,1,1.0,19,2,57.0,9.1,8.2,5,3,3,91.7,8,Ativo,0
C00021,2024-05-01,8628.44,8628.44,0.0,0,0,6,3,6.0,55,1,81.0,5.6,8.7,8,3,1,74.9,9,Ativo,0
C00021,2024-06-01,21755.0,21755.0,0.0,0,0,12,5,8.0,8,0,57.0,9.4,8.0,3,3,2,92.9,3,Ativo,0
C00021,2024-07-01,12386.56,12386.56,0.0,0,0,9,1,3.0,54,0,68.0,8.7,7.4,7,4,1,89.9,1,Ativo,0
C00021,2024-08-01,22802.95,22802.95,0.0,0,0,0,2,8.0,22,0,42.0,6.3,7.0,5,1,2,85.6,5,Churn,1
C00022,2024-05-01,15373.28,12039.09,426.15,45,1,2,2,2.0,7,0,79.0,8.9,7.9,2,3,0,79.2,4,Ativo,0
C00022,2024-06-01,20364.26,17711.62,832.02,15,1,11,2,5.0,59,1,77.0,8.1,7.0,2,4,1,85.0,4,Ativo,0
C00022,2024-07-01,23270.71,23270.71,0.0,0,0,3,5,6.0,21,2,93.0,6.3,7.6,7,4,3,84.3,6,Ativo,0
C00022,2024-08-01,15495.03,10941.94,1146.55,60,1,12,2,1.0,31,1,39.0,8.1,6.9,1,4,2,75.4,8,Ativo,0
C00022,2024-09-01,21809.24,19955.73,656.77,15,2,6,0,0.0,55,0,34.0,5.9,6.3,2,2,2,85.8,1,Ativo,0
C00022,2024-10-01,9771.99,9771.99,0.0,0,0,6,2,7.0,39,0,39.0,6.7,8.3,1,0,0,95.9,9,Ativo,0
C00022,2024-11-01,23916.74,23916.74,0.0,0,0,12,2,7.0,45,2,32.0,6.9,8.5,2,2,3,76.7,1,Ativo,0
C00022,2024-12-01,11391.25,8560.92,1877.98,60,1,6,3,2.0,2,2,80.0,6.0,9.2,4,3,1,83.0,4,Ativo,0
