customer_id,company_name,industry,company_size,employees,state,city,customer_since,acquisition_channel,service_type,contract_type,payment_method
C00228,Empresa 0228,Tecnologia,Grande,430,Go,Anápolis,2024-06-23,Indicação,Gestão,Mensal,Transferência
C00229,Empresa 0229,Educação,Média,1164,Mg,Belo Horizonte,2024-11-17,Parceiro,Não Informado,Anual,Pix
C00230,Empresa 0230,Serviços,Pequena,456,Ba,Salvador,2023-06-06,Indicação,Gestão,Anual,Pix
C00231,Empresa 0231,Tecnologia,Média,74,Go,Anápolis,2022-05-04,Linkedin,Dados,Mensal,Transferência
C00232,Empresa 0232,Educação,Média,779,Rs,Porto Alegre,2024-02-23,Parceiro,Dados,Anual,Pix
C00233,Empresa 0233,Educação,Grande,270,Mg,Belo Horizonte,2025-01-05,Indicação,Consultoria,Anual,Transferência
C00234,Empresa 0234,Financeiro,Média,480,Go,Goiânia,2024-05-18,Linkedin,Tecnologia,Mensal,Cartão
C00235,Empresa 0235,Tecnologia,Grande,868,Pr,Curitiba,2022-08-20,Site,Dados,Mensal,Pix
C00236,Empresa 0236,Educação,Grande,109,Es,Vitória,2022-03-10,Indicação,Gestão,Anual,Boleto
C00237,Empresa 0237,Serviços,Pequena,296,Go,Anápolis,2023-03-21,Site,Tecnologia,Anual,Boleto
C00238,Empresa 0238,Indústria,Grande,462,Sc,Joinville,2022-10-21,Evento,Tecnologia,Mensal,Boleto
C00239,Empresa 0239,Educação,Pequena,715,Ba,Feira De Santana,2025-02-12,Parceiro,Tecnologia,Anual,Transferência
C00240,Empresa 0240,Educação,Pequena,1111,Mg,Uberlândia,2023-09-07,Site,Dados,Anual,Boleto
C00241,Empresa 0241,Financeiro,Média,863,Pe,Recife,2022-04-29,Linkedin,Dados,Anual,Boleto
C00242,Empresa 0242,Tecnologia,Média,769,Rs,Porto Alegre,2025-08-17,Parceiro,Dados,Mensal,Cartão
C00243,Empresa 0243,Financeiro,Grande,90,Ba,Salvador,2025-10-11,Site,Dados,Anual,Boleto
C00244,Empresa 0244,Tecnologia,Pequena,399,Rs,Porto Alegre,2023-09-13,Linkedin,Dados,Mensal,Transferência
C00245,Empresa 0245,Saúde,Média,789,Pr,Londrina,2025-02-04,Parceiro,Tecnologia,Anual,Cartão
C00246,Empresa 0246,Educação,Média,211,Rs,Caxias Do Sul,2024-11-16,Evento,Dados,Anual,Cartão
C00247,Empresa 0247,Financeiro,Pequena,308,Ba,Salvador,2022-04-04,Evento,Gestão,Anual,Boleto
C00248,Empresa 0248,Varejo,Média,1176,Pr,Curitiba,2023-11-07,Linkedin,Consultoria,Anual,Transferência
C00249,Empresa 0249,Varejo,Grande,731,Pe,Recife,2024-08-01,Site,Gestão,Mensal,Pix
C00250,Empresa 0250,Serviços,Pequena,109,Go,Goiânia,2022-03-11,Linkedin,Dados,Mensal,Pix
C00251,Empresa 0251,Varejo,Grande,943,Mg,Uberlândia,2022-01-19,Indicação,Gestão,Anual,Pix
C00252,Empresa 0252,Financeiro,Média,34,Sp,Não Informado,2024-12-25,Parceiro,Tecnologia,Anual,Pix
C00253,Empresa 0253,Indústria,Média,377,Go,Goiânia,2025-11-30,Indicação,Dados,Mensal,Boleto
C00254,Empresa 0254,Saúde,Média,557,Es,Vila Velha,2024-12-14,Indicação,Tecnologia,Anual,Transferência
C00255,Empresa 0255,Indústria,Pequena,624,Es,Vitória,2023-05-14,Indicação,Consultoria,Anual,Transferência
C00256,Empresa 0256,Educação,Pequena,29,Ba,Salvador,2025-02-05,Indicação,Gestão,Anual,Cartão
C00257,Empresa 0257,Financeiro,Pequena,480,Es,Vitória,2022-07-15,Parceiro,Gestão,Anual,Pix
C00258,Empresa 0258,Saúde,Grande,1164,Rj,Rio De Janeiro,2025-11-02,Site,Tecnologia,Mensal,Boleto
C00259,Empresa 0259,Serviços,Grande,825,Es,Vitória,2022-10-23,Evento,Dados,Mensal,Transferência
C00260,Empresa 0260,Educação,Grande,296,Go,Goiânia,2023-11-11,Parceiro,Tecnologia,Mensal,Pix
C00261,Empresa 0261,Serviços,Pequena,707,Ba,Feira De Santana,2023-04-21,Evento,Consultoria,Anual,Não Informado
C00262,Empresa 0262,Saúde,Grande,778,Pe,Jaboatão Dos Guararapes,2023-04-13,Site,Gestão,Mensal,Cartão
C00263,Empresa 0263,Tecnologia,Média,325,Pr,Londrina,2022-05-31,Site,Gestão,Anual,Cartão
C00264,Empresa 0264,Tecnologia,Média,920,Rj,Niterói,2022-07-07,Evento,Consultoria,Mensal,Pix
C00265,Empresa 0265,Educação,Grande,1146,Mg,Uberlândia,2024-06-01,Indicação,Consultoria,Mensal,Cartão
C00266,Empresa 0266,Financeiro,Grande,674,Go,Anápolis,2022-07-10,Indicação,Tecnologia,Anual,Transferência
C00267,Empresa 0267,Varejo,Grande,1077,Rj,Rio De Janeiro,2025-02-19,Linkedin,Dados,Mensal,Cartão
C00268,Empresa 0268,Educação,Pequena,139,Sc,Florianópolis,2023-07-04,Linkedin,Tecnologia,Anual,Cartão
C00269,Empresa 0269,Saúde,Média,515,Pe,Jaboatão Dos Guararapes,2022-06-07,Parceiro,Dados,Anual,Pix
C00270,Empresa 0270,Tecnologia,Média,690,Mg,Uberlândia,2023-09-16,Evento,Gestão,Anual,Transferência
C00271,Empresa 0271,Saúde,Média,421,Es,Vila Velha,2022-10-06,Evento,Dados,Anual,Cartão
C00272,Empresa 0272,Indústria,Média,1189,Sc,Florianópolis,2025-11-24,Evento,Gestão,Anual,Transferência
C00273,Empresa 0273,Financeiro,Pequena,1127,Rs,Porto Alegre,2022-08-22,Parceiro,Consultoria,Anual,Boleto
C00274,Empresa 0274,Serviços,Grande,151,Pe,Jaboatão Dos Guararapes,2023-08-20,Linkedin,Dados,Anual,Boleto
C00275,Empresa 0275,Varejo,Grande,876,Sc,Joinville,2025-09-10,Indicação,Gestão,Anual,Transferência
C00276,Empresa 0276,Serviços,Grande,866,Go,Goiânia,2024-11-03,Evento,Consultoria,Mensal,Boleto
C00277,Empresa 0277,Indústria,Grande,100,Rs,Caxias Do Sul,2022-12-07,Evento,Gestão,Mensal,Pix
C00278,Empresa 0278,Varejo,Grande,1072,Rj,Rio De Janeiro,2023-06-14,Linkedin,Tecnologia,Anual,Transferência
C00279,Empresa 0279,Financeiro,Pequena,716,Es,Vitória,2025-11-15,Linkedin,Consultoria,Anual,Transferência
C00280,Empresa 0280,Serviços,Grande,300,Rj,Niterói,2022-08-26,Evento,Tecnologia,Anual,Boleto
C00281,Empresa 0281,Saúde,Média,209,Go,Anápolis,2024-09-16,Linkedin,Tecnologia,Mensal,Cartão
C00282,Empresa 0282,Tecnologia,Pequena,712,Sp,Santos,2025-12-26,Indicação,Dados,Mensal,Boleto
C00283,Empresa 0283,Saúde,Grande,883,Go,Anápolis,2022-11-24,Site,Gestão,Mensal,Boleto
C00284,Empresa 0284,Tecnologia,Grande,414,Ba,Feira De Santana,2024-03-21,Parceiro,Gestão,Anual,Pix
C00285,Empresa 0285,Saúde,Grande,138,Pr,Curitiba,2023-02-26,Parceiro,Dados,Anual,Cartão
C00286,Empresa 0286,Tecnologia,Média,1012,Pr,Londrina,2024-07-26,Parceiro,Gestão,Anual,Pix
C00287,Empresa 0287,Serviços,Média,363,Rs,Caxias Do Sul,2023-12-22,Parceiro,Consultoria,Mensal,Cartão
C00288,Empresa 0288,Saúde,Pequena,384,Rj,Niterói,2023-05-04,Site,Gestão,Anual,Boleto
C00289,Empresa 0289,Educação,Pequena,1006,Es,Vitória,2024-02-25,Parceiro,Dados,Anual,Cartão
C00290,Empresa 0290,Saúde,Média,119,Mg,Não Informado,2023-01-19,Indicação,Gestão,Mensal,Boleto
C00291,Empresa 0291,Financeiro,Grande,1023,Ba,Feira De Santana,2025-02-24,Linkedin,Gestão,Anual,Transferência
C00292,Empresa 0292,Financeiro,Pequena,461,Mg,Não Informado,2022-06-19,Indicação,Tecnologia,Mensal,Cartão
C00293,Empresa 0293,Financeiro,Grande,1024,Mg,Belo Horizonte,2024-07-25,Parceiro,Consultoria,Anual,Cartão
C00294,Empresa 0294,Serviços,Grande,913,Go,Goiânia,2022-03-27,Linkedin,Consultoria,Mensal,Cartão
C00295,Empresa 0295,Saúde,Média,188,Sp,Campinas,2024-07-10,Indicação,Dados,Mensal,Cartão
C00296,Empresa 0296,Educação,Pequena,295,Es,Vitória,2025-07-19,Site,Consultoria,Anual,Cartão
C00297,Empresa 0297,Varejo,Média,609,Es,Não Informado,2025-01-08,Parceiro,Tecnologia,Mensal,Boleto
C00298,Empresa 0298,Saúde,Grande,269,Ba,Salvador,2022-05-02,Site,Dados,Anual,Boleto
C00299,Empresa 0299,Varejo,Grande,560,Ba,Não Informado,2024-09-29,Linkedin,Gestão,Mensal,Pix
C00300,Empresa 0300,Indústria,Média,765,Ba,Feira De Santana,2024-11-21,Linkedin,Tecnologia,Mensal,Pix
C00301,Empresa 0301,Indústria,Grande,743,Pe,Recife,2025-07-24,Parceiro,Gestão,Mensal,Transferência
C00302,Empresa 0302,Saúde,Média,590,Pr,Londrina,2024-10-10,Parceiro,Dados,Anual,Cartão
C00303,Empresa 0303,Tecnologia,Grande,951,Sp,São Paulo,2022-04-05,Indicação,Dados,Anual,Transferência
C00304,Empresa 0304,Varejo,Grande,280,Sp,Santos,2024-05-26,Evento,Dados,Anual,Pix
C00305,Empresa 0305,Tecnologia,Média,348,Rs,Porto Alegre,2023-05-28,Linkedin,Tecnologia,Mensal,Transferência
C00306,Empresa 0306,Tecnologia,Pequena,447,Rj,Niterói,2025-12-12,Indicação,Dados,Não Informado,Transferência
C00307,Empresa 0307,Indústria,Média,256,Sp,Campinas,2022-01-17,Site,Gestão,Mensal,Boleto
C00308,Empresa 0308,Indústria,Pequena,221,Ba,Feira De Santana,2022-07-02,Evento,Tecnologia,Mensal,Transferência
C00309,Empresa 0309,Indústria,Pequena,150,Mg,Belo Horizonte,2025-08-06,Parceiro,Dados,Anual,Cartão
C00310,Empresa 0310,Indústria,Pequena,853,Pr,Londrina,2025-07-10,Site,Consultoria,Mensal,Boleto
C00311,Empresa 0311,Indústria,Média,729,Rj,Niterói,2025-04-22,Evento,Dados,Mensal,Cartão
C00312,Empresa 0312,Financeiro,Grande,593,Rj,Rio De Janeiro,2023-05-24,Evento,Dados,Mensal,Transferência
C00313,Empresa 0313,Tecnologia,Pequena,1023,Sc,Joinville,2025-08-16,Indicação,Dados,Anual,Pix
C00314,Empresa 0314,Saúde,Média,280,Go,Anápolis,2022-01-25,Parceiro,Gestão,Anual,Boleto
C00315,Empresa 0315,Tecnologia,Grande,148,Pe,Recife,2022-05-30,Evento,Dados,Mensal,Pix
C00316,Empresa 0316,Saúde,Grande,1036,Ba,Feira De Santana,2024-11-03,Linkedin,Gestão,Mensal,Boleto
C00317,Empresa 0317,Saúde,Pequena,1057,Sc,Florianópolis,2022-06-21,Site,Tecnologia,Anual,Pix
C00318,Empresa 0318,Educação,Grande,498,Sc,Florianópolis,2025-12-01,Site,Consultoria,Anual,Pix
C00319,Empresa 0319,Financeiro,Pequena,643,Pe,Recife,2025-06-07,Indicação,Consultoria,Mensal,Pix
C00320,Empresa 0320,Saúde,Grande,1069,Mg,Uberlândia,2024-10-13,Site,Tecnologia,Mensal,Cartão
C00321,Empresa 0321,Saúde,Média,567,Rj,Rio De Janeiro,2022-03-02,Evento,Consultoria,Anual,Transferência
C00322,Empresa 0322,Tecnologia,Média,1170,Go,Goiânia,2024-01-08,Evento,Dados,Anual,Pix
C00323,Empresa 0323,Indústria,Pequena,477,Es,Não Informado,2025-10-12,Indicação,Consultoria,Mensal,Pix
C00324,Empresa 0324,Educação,Pequena,376,Pe,Recife,2024-01-16,Parceiro,Gestão,Mensal,Cartão
C00325,Empresa 0325,Indústria,Média,565,Pr,Curitiba,2024-05-02,Parceiro,Tecnologia,Mensal,Pix
C00326,Empresa 0326,Serviços,Grande,104,Mg,Uberlândia,2023-04-03,Indicação,Gestão,Anual,Cartão
C00327,Empresa 0327,Financeiro,Média,26,Rs,Caxias Do Sul,2022-06-26,Site,Tecnologia,Anual,Boleto
C00328,Empresa 0328,Financeiro,Média,410,Pe,Recife,2024-01-25,Site,Consultoria,Anual,Pix
C00329,Empresa 0329,Saúde,Grande,29,Pr,Londrina,2025-01-14,Indicação,Gestão,Anual,Pix
C00330,Empresa 0330,Varejo,Média,1017,Pr,Curitiba,2024-12-21,Site,Tecnologia,Mensal,Pix
C00331,Empresa 0331,Educação,Grande,772,Pr,Londrina,2024-11-30,Indicação,Consultoria,Mensal,Transferência
C00332,Empresa 0332,Financeiro,Pequena,900,Rj,Rio De Janeiro,2025-04-27,Site,Tecnologia,Anual,Cartão
C00333,Empresa 0333,Serviços,Grande,678,Ba,Feira De Santana,2025-12-06,Linkedin,Tecnologia,Mensal,Pix
C00334,Empresa 0334,Serviços,Grande,233,Pr,Curitiba,2022-10-06,Indicação,Dados,Anual,Transferência
C00335,Empresa 0335,Tecnologia,Grande,743,Rs,Porto Alegre,2024-04-12,Linkedin,Tecnologia,Anual,Cartão
C00336,Empresa 0336,Varejo,Grande,633,Rj,Rio De Janeiro,2022-07-05,Site,Tecnologia,Mensal,Pix
C00337,Empresa 0337,Educação,Grande,110,Pr,Londrina,2023-12-30,Evento,Dados,Mensal,Transferência
C00338,Empresa 0338,Indústria,Grande,521,Pe,Recife,2025-02-12,Linkedin,Consultoria,Mensal,Pix
C00339,Empresa 0339,Serviços,Pequena,277,Sp,São Paulo,2022-05-07,Linkedin,Tecnologia,Mensal,Cartão
C00340,Empresa 0340,Tecnologia,Pequena,918,Rj,Rio De Janeiro,2022-02-14,Indicação,Tecnologia,Mensal,Pix
C00341,Empresa 0341,Varejo,Grande,897,Pe,Jaboatão Dos Guararapes,2022-04-14,Linkedin,Consultoria,Anual,Transferência
C00342,Empresa 0342,Varejo,Pequena,573,Mg,Uberlândia,2023-12-26,Linkedin,Dados,Mensal,Boleto
C00343,Empresa 0343,Educação,Grande,991,Sc,Florianópolis,2024-10-18,Indicação,Tecnologia,Anual,Boleto
C00344,Empresa 0344,Indústria,Grande,520,Ba,Salvador,2023-02-13,Linkedin,Tecnologia,Anual,Transferência
C00345,Empresa 0345,Financeiro,Média,805,Rs,Caxias Do Sul,2025-03-04,Site,Consultoria,Anual,Boleto
C00346,Empresa 0346,Tecnologia,Média,1094,Sp,Campinas,2023-07-30,Parceiro,Dados,Mensal,Pix
C00347,Empresa 0347,Varejo,Média,1102,Pr,Curitiba,2025-09-07,Site,Gestão,Anual,Boleto
C00348,Empresa 0348,Financeiro,Média,744,Mg,Belo Horizonte,2023-04-30,Evento,Dados,Mensal,Transferência
C00349,Empresa 0349,Varejo,Média,87,Go,Goiânia,2023-09-25,Indicação,Dados,Mensal,Pix
C00350,Empresa 0350,Tecnologia,Média,422,Go,Goiânia,2024-09-05,Evento,Dados,Anual,Pix
C00351,Empresa 0351,Financeiro,Grande,300,Sp,São Paulo,2022-10-30,Parceiro,Tecnologia,Mensal,Cartão
C00352,Empresa 0352,Tecnologia,Média,628,Ba,Feira De Santana,2025-04-15,Site,Dados,Anual,Transferência
C00353,Empresa 0353,Indústria,Grande,740,Rs,Porto Alegre,2022-12-23,Parceiro,Dados,Anual,Cartão
C00354,Empresa 0354,Varejo,Grande,13,Sc,Joinville,2022-09-18,Parceiro,Consultoria,Mensal,Cartão
C00355,Empresa 0355,Indústria,Grande,223,Es,Vila Velha,2023-03-29,Site,Tecnologia,Mensal,Boleto
C00356,Empresa 0356,Varejo,Grande,191,Rs,Caxias Do Sul,2023-10-17,Linkedin,Consultoria,Anual,Boleto
C00357,Empresa 0357,Tecnologia,Média,535,Pr,Curitiba,2025-11-20,Indicação,Consultoria,Anual,Transferência
C00358,Empresa 0358,Educação,Média,785,Ba,Feira De Santana,2022-12-07,Parceiro,Gestão,Mensal,Transferência
C00359,Empresa 0359,Serviços,Grande,471,Es,Vitória,2025-08-26,Linkedin,Consultoria,Mensal,Cartão
C00360,Empresa 0360,Saúde,Pequena,161,Sp,Campinas,2023-10-15,Site,Gestão,Mensal,Pix
C00361,Empresa 0361,Saúde,Grande,998,Go,Goiânia,2022-07-10,Linkedin,Dados,Anual,Boleto
C00362,Empresa 0362,Saúde,Pequena,399,Sp,Campinas,2022-07-27,Parceiro,Tecnologia,Anual,Cartão
C00363,Empresa 0363,Tecnologia,Média,1180,Pr,Londrina,2022-07-16,Site,Consultoria,Anual,Pix
C00364,Empresa 0364,Saúde,Grande,993,Ba,Salvador,2022-06-29,Indicação,Consultoria,Mensal,Boleto
C00365,Empresa 0365,Educação,Pequena,641,Sc,Joinville,2022-06-17,Linkedin,Gestão,Anual,Pix
C00366,Empresa 0366,Varejo,Média,791,Go,Anápolis,2024-03-04,Site,Gestão,Mensal,Cartão
C00367,Empresa 0367,Saúde,Pequena,560,Pe,Recife,2024-08-10,Site,Consultoria,Mensal,Cartão
C00368,Empresa 0368,Serviços,Grande,475,Go,Goiânia,2024-04-27,Linkedin,Gestão,Anual,Boleto
C00369,Empresa 0369,Tecnologia,Média,81,Pe,Recife,2023-09-05,Indicação,Gestão,Mensal,Boleto
C00370,Empresa 0370,Varejo,Pequena,877,Pr,Curitiba,2023-01-30,Linkedin,Dados,Mensal,Cartão
C00371,Empresa 0371,Tecnologia,Média,1149,Rs,Caxias Do Sul,2022-05-18,Parceiro,Tecnologia,Anual,Transferência
C00372,Empresa 0372,Financeiro,Grande,1080,Sp,Campinas,2025-12-05,Indicação,Gestão,Mensal,Boleto
C00373,Empresa 0373,Financeiro,Pequena,226,Es,Vitória,2025-04-19,Evento,Tecnologia,Anual,Cartão
C00374,Empresa 0374,Educação,Grande,978,Ba,Salvador,2025-09-03,Site,Tecnologia,Anual,Boleto
C00375,Empresa 0375,Indústria,Grande,832,Es,Vitória,2025-05-31,Linkedin,Tecnologia,Mensal,Pix
C00376,Empresa 0376,Saúde,Pequena,701,Pe,Jaboatão Dos Guararapes,2023-07-05,Evento,Tecnologia,Anual,Pix
C00377,Empresa 0377,Saúde,Grande,917,Pr,Londrina,2022-10-03,Evento,Gestão,Mensal,Boleto
C00378,Empresa 0378,Serviços,Média,1002,Pe,Jaboatão Dos Guararapes,2023-03-09,Indicação,Dados,Mensal,Cartão
C00379,Empresa 0379,Varejo,Grande,1174,Go,Goiânia,2024-06-04,Site,Dados,Mensal,Pix
C00380,Empresa 0380,Educação,Pequena,748,Pr,Curitiba,2022-03-09,Evento,Tecnologia,Anual,Não Informado
C00381,Empresa 0381,Tecnologia,Pequena,772,Rj,Niterói,2025-10-27,Parceiro,Gestão,Mensal,Transferência
C00382,Empresa 0382,Saúde,Média,344,Es,Vila Velha,2025-02-03,Indicação,Tecnologia,Mensal,Transferência
C00383,Empresa 0383,Serviços,Grande,448,Sp,São Paulo,2022-11-30,Site,Dados,Anual,Transferência
C00384,Empresa 0384,Serviços,Grande,28,Go,Anápolis,2022-02-11,Site,Dados,Mensal,Boleto
C00385,Empresa 0385,Serviços,Média,573,Sc,Joinville,2025-05-30,Linkedin,Tecnologia,Anual,Cartão
C00386,Empresa 0386,Saúde,Grande,1076,Pr,Londrina,2024-08-13,Parceiro,Consultoria,Mensal,Não Informado
C00387,Empresa 0387,Financeiro,Grande,588,Go,Anápolis,2025-08-18,Indicação,Gestão,Mensal,Cartão
C00388,Empresa 0388,Saúde,Média,544,Sc,Joinville,2025-08-04,Site,Dados,Mensal,Pix
C00389,Empresa 0389,Indústria,Média,296,Es,Vitória,2024-04-07,Linkedin,Não Informado,Anual,Transferência
C00390,Empresa 0390,Indústria,Pequena,1181,Ba,Salvador,2024-03-06,Evento,Dados,Anual,Cartão
C00391,Empresa 0391,Serviços,Pequena,1153,Go,Goiânia,2023-09-07,Evento,Consultoria,Anual,Boleto
C00392,Empresa 0392,Serviços,Pequena,697,Sc,Florianópolis,2025-02-18,Site,Tecnologia,Mensal,Cartão
C00393,Empresa 0393,Saúde,Média,612,Ba,Feira De Santana,2023-11-10,Indicação,Gestão,Mensal,Pix
C00394,Empresa 0394,Financeiro,Pequena,791,Pe,Não Informado,2023-02-03,Linkedin,Consultoria,Mensal,Boleto
C00395,Empresa 0395,Educação,Grande,947,Pr,Curitiba,2023-12-03,Evento,Dados,Mensal,Transferência
C00396,Empresa 0396,Varejo,Média,128,Rs,Porto Alegre,2025-07-16,Linkedin,Tecnologia,Mensal,Boleto
C00397,Empresa 0397,Educação,Pequena,275,Es,Vila Velha,2022-11-21,Linkedin,Gestão,Anual,Transferência
C00398,Empresa 0398,Tecnologia,Grande,418,Ba,Feira De Santana,2022-01-10,Indicação,Tecnologia,Mensal,Pix
C00399,Empresa 0399,Indústria,Pequena,473,Sp,Santos,2025-07-07,Evento,Tecnologia,Mensal,Pix
C00400,Empresa 0400,Financeiro,Média,352,Ba,Salvador,2024-10-27,Indicação,Tecnologia,Anual,Transferência
C00401,Empresa 0401,Financeiro,Média,898,Go,Goiânia,2025-05-06,Evento,Gestão,Anual,Boleto
C00402,Empresa 0402,Tecnologia,Pequena,469,Mg,Belo Horizonte,2024-04-06,Site,Não Informado,Mensal,Pix
C00403,Empresa 0403,Indústria,Pequena,778,Rs,Caxias Do Sul,2025-12-27,Parceiro,Consultoria,Mensal,Pix
C00404,Empresa 0404,Indústria,Pequena,863,Sp,Campinas,2022-04-09,Linkedin,Consultoria,Anual,Transferência
C00405,Empresa 0405,Indústria,Grande,29,Mg,Uberlândia,2023-02-25,Linkedin,Consultoria,Anual,Boleto
C00406,Empresa 0406,Financeiro,Grande,251,Ba,Feira De Santana,2022-08-03,Indicação,Consultoria,Anual,Boleto
C00407,Empresa 0407,Serviços,Média,1081,Es,Vitória,2023-02-14,Evento,Gestão,Anual,Boleto
C00408,Empresa 0408,Educação,Pequena,994,Sp,Campinas,2025-01-27,Site,Consultoria,Mensal,Pix
C00409,Empresa 0409,Indústria,Média,315,Rj,Não Informado,2025-03-21,Parceiro,Consultoria,Mensal,Cartão
C00410,Empresa 0410,Saúde,Média,960,Pr,Curitiba,2024-07-24,Indicação,Dados,Mensal,Cartão
C00411,Empresa 0411,Saúde,Média,247,Rs,Porto Alegre,2025-10-18,Indicação,Consultoria,Não Informado,Boleto
C00412,Empresa 0412,Educação,Grande,559,Rs,Porto Alegre,2024-01-03,Evento,Tecnologia,Mensal,Pix
C00413,Empresa 0413,Educação,Média,799,Ba,Feira De Santana,2024-03-30,Linkedin,Dados,Mensal,Boleto
C00414,Empresa 0414,Tecnologia,Média,998,Sp,Santos,2022-11-23,Linkedin,Dados,Anual,Cartão
C00415,Empresa 0415,Serviços,Grande,277,Es,Vila Velha,2022-03-01,Linkedin,Consultoria,Anual,Transferência
C00416,Empresa 0416,Saúde,Grande,653,Sp,São Paulo,2022-05-10,Parceiro,Dados,Anual,Pix
C00417,Empresa 0417,Indústria,Pequena,996,Ba,Feira De Santana,2025-09-17,Linkedin,Dados,Mensal,Pix
C00418,Empresa 0418,Serviços,Média,1025,Mg,Belo Horizonte,2024-11-01,Indicação,Gestão,Anual,Boleto
C00419,Empresa 0419,Tecnologia,Grande,466,Rs,Caxias Do Sul,2023-07-24,Linkedin,Dados,Mensal,Transferência
C00420,Empresa 0420,Educação,Pequena,1030,Pe,Jaboatão Dos Guararapes,2025-03-19,Evento,Consultoria,Anual,Pix
C00421,Empresa 0421,Educação,Pequena,1151,Rj,Rio De Janeiro,2024-04-06,Indicação,Tecnologia,Mensal,Transferência
C00422,Empresa 0422,Serviços,Pequena,466,Rs,Caxias Do Sul,2024-01-15,Evento,Gestão,Anual,Transferência
C00423,Empresa 0423,Serviços,Grande,464,Rj,Rio De Janeiro,2022-07-19,Evento,Tecnologia,Anual,Cartão
C00424,Empresa 0424,Varejo,Média,297,Rj,Niterói,2022-04-04,Indicação,Tecnologia,Mensal,Boleto
C00425,Empresa 0425,Varejo,Média,400,Rj,Niterói,2024-03-15,Indicação,Gestão,Mensal,Pix
C00426,Empresa 0426,Indústria,Grande,1042,Pe,Recife,2024-07-25,Linkedin,Consultoria,Mensal,Transferência
C00427,Empresa 0427,Financeiro,Pequena,1194,Es,Vitória,2024-09-16,Site,Consultoria,Anual,Cartão
C00428,Empresa 0428,Educação,Grande,518,Go,Anápolis,2024-02-27,Linkedin,Tecnologia,Anual,Transferência
C00429,Empresa 0429,Educação,Grande,1059,Mg,Uberlândia,2022-10-10,Parceiro,Tecnologia,Mensal,Boleto
C00430,Empresa 0430,Indústria,Média,717,Pr,Curitiba,2025-07-02,Site,Tecnologia,Mensal,Cartão
C00431,Empresa 0431,Financeiro,Grande,864,Go,Anápolis,2024-09-10,Linkedin,Consultoria,Mensal,Pix
C00432,Empresa 0432,Tecnologia,Grande,125,Ba,Salvador,2022-10-25,Evento,Dados,Anual,Cartão
C00433,Empresa 0433,Indústria,Média,427,Mg,Belo Horizonte,2022-05-08,Evento,Gestão,Mensal,Boleto
C00434,Empresa 0434,Varejo,Grande,599,Go,Goiânia,2024-03-07,Linkedin,Gestão,Anual,Cartão
C00435,Empresa 0435,Tecnologia,Grande,524,Go,Goiânia,2022-04-21,Parceiro,Gestão,Mensal,Cartão
C00436,Empresa 0436,Indústria,Grande,412,Es,Vitória,2025-01-24,Evento,Gestão,Mensal,Pix
C00437,Empresa 0437,Indústria,Grande,254,Mg,Uberlândia,2022-12-22,Indicação,Gestão,Anual,Cartão
C00438,Empresa 0438,Financeiro,Média,21,Mg,Uberlândia,2022-11-26,Linkedin,Dados,Mensal,Boleto
C00439,Empresa 0439,Tecnologia,Grande,626,Rs,Caxias Do Sul,2025-05-07,Parceiro,Tecnologia,Mensal,Cartão
C00440,Empresa 0440,Varejo,Grande,149,Go,Goiânia,2023-03-27,Linkedin,Gestão,Mensal,Cartão
C00441,Empresa 0441,Indústria,Média,688,Pr,Londrina,2023-03-13,Evento,Dados,Anual,Pix
C00442,Empresa 0442,Saúde,Média,502,Rj,Rio De Janeiro,2025-10-01,Indicação,Tecnologia,Anual,Pix
C00443,Empresa 0443,Financeiro,Grande,589,Ba,Salvador,2023-06-10,Parceiro,Tecnologia,Anual,Transferência
C00444,Empresa 0444,Indústria,Pequena,666,Sp,Santos,2023-08-31,Indicação,Consultoria,Mensal,Pix
C00445,Empresa 0445,Indústria,Grande,446,Rj,Niterói,2023-03-08,Indicação,Dados,Anual,Pix
C00446,Empresa 0446,Educação,Grande,689,Mg,Belo Horizonte,2022-02-18,Indicação,Consultoria,Mensal,Boleto
C00447,Empresa 0447,Tecnologia,Grande,476,Sc,Joinville,2025-02-16,Linkedin,Gestão,Anual,Transferência
C00448,Empresa 0448,Tecnologia,Média,252,Ba,Salvador,2023-10-10,Parceiro,Consultoria,Mensal,Pix
C00449,Empresa 0449,Tecnologia,Média,627,Rs,Porto Alegre,2024-10-26,Evento,Gestão,Anual,Transferência
